Years,Email,Gender,Age,Spend,CustID,Scores,Amount,Purchases,Income,Churn
8,0,1,25,7.85392,17532,3,498.6852418367604,9,21.366,0
8,0,0,25,7.51161,10039,3,497.65755061023077,9,22.35,0
5,1,1,25,10.48726,16575,3,502.49371789088593,9,20.292,0
11,0,0,30,9.7306,12603,3,498.7579136340903,14,24.347,0
9,0,0,27,9.33529,13716,3,499.7308599184164,11,22.788,0
7,0,1,25,8.29673,5949,3,500.1911623038744,10,21.825,0
8,0,1,21,7.23647,9894,4,498.3407133512408,9,24.264,0
10,0,1,23,10.00813,11459,3,501.16793055800724,10,25.445,0
8,0,1,21,6.86618,803,4,499.3060629799822,10,24.083,0
9,0,1,23,6.89202,644,3,498.4818686654342,9,22.702,0
8,0,1,26,8.72241,8552,3,499.3986118947257,13,24.916,0
8,1,1,26,10.26487,21117,3,500.8854796683012,11,23.217,0
7,0,0,24,5.86582,2760,2,498.1386101254889,11,22.405,1
7,1,0,29,9.76085,538,3,499.26286583343176,12,22.386,0
8,1,1,25,10.05178,8238,3,501.4781518676571,10,22.494,0
9,0,1,22,9.99541,14033,2,504.27264576298325,8,21.544,0
8,0,1,24,9.62135,18443,3,503.32464741891135,10,21.132,0
9,0,1,25,8.69704,7379,3,500.352230369864,11,23.221,0
10,0,1,24,11.21785,18956,3,503.41897395186237,9,22.563,0
8,0,1,20,8.08609,7904,3,502.2215149733462,6,20.941,0
10,0,1,27,8.65283,15229,3,499.1636500909833,14,24.967,0
6,1,1,23,8.52632,1863,3,500.89059499052036,8,20.431,0
9,0,1,26,7.74467,5206,4,497.1598997854226,12,24.282,0
6,0,1,22,8.99647,11974,4,500.49003915524,8,22.553,0
12,0,0,26,6.79492,12721,3,497.19882559699573,12,24.839,0
8,0,0,22,6.92682,21842,2,499.6647886075885,9,23.097,1
11,0,1,24,9.39596,12710,2,501.93372827105543,10,23.241,0
9,1,1,28,12.75558,2996,2,504.5441243970255,13,23.485,0
8,0,1,22,8.87261,288,2,502.4793719425058,9,21.902,0
9,1,0,29,10.60961,13230,3,500.51840756342347,13,23.909,0
8,1,1,25,9.55828,19222,2,500.69417668629285,8,20.738,1
8,0,1,24,9.19346,21827,3,501.01365541349224,10,23.351,0
6,1,0,29,9.5102,13025,3,499.5097320456121,12,21.032,0
10,1,1,23,11.02088,622,3,501.64753292087926,7,22.815,1
5,1,1,23,8.97125,7031,3,500.3255839791101,9,21.352,0
8,0,1,22,9.94807,16106,2,503.52633105204865,9,22.473,1
10,0,1,24,7.8388,11196,3,499.2704724374125,10,23.692,0
9,0,0,26,8.41208,17989,3,498.65308461650557,11,23.249,0
10,0,0,28,9.01438,15348,3,498.6972810692844,12,23.602,0
8,0,0,28,8.05015,305,4,496.8503234656143,11,22.444,0
8,0,1,22,11.65179,14548,2,504.79191777108286,8,22.051,1
9,0,0,26,8.98792,5844,3,499.4889658017722,10,22.953,0
8,1,1,24,10.67968,20860,3,502.3441161652782,10,23.189,0
8,0,1,24,8.00874,13777,3,500.3514028203662,10,22.033,0
5,1,1,25,8.78778,3022,4,499.6187059516623,10,21.852,0
6,1,1,26,10.9101,21042,3,502.65390775971065,10,20.105,0
10,1,1,25,11.02512,9703,3,500.60908416689915,6,21.283,1
9,0,0,25,7.78256,2808,3,497.40539721585856,10,23.454,0
8,0,0,25,6.56871,8923,3,497.3362209425334,9,21.315,0
9,0,0,26,9.22917,11319,3,499.30836963597585,10,23.307,0
7,1,1,24,8.75417,6466,3,500.0935113244926,7,20.325,1
11,0,0,24,6.48826,14742,3,497.0134520855821,9,23.996,0
6,0,1,23,7.57521,21702,3,500.7620794598973,8,19.238,0
7,1,0,23,7.3719,7012,2,499.10479304834394,8,21.564,1
10,0,1,26,9.62519,19840,3,499.63076155792464,11,24.048,0
4,1,1,25,9.76974,10694,3,501.86479520677716,9,19.346,0
7,0,1,22,8.27631,17674,4,498.85638956989953,8,23.141,0
7,0,0,21,7.01364,22889,1,502.19561460385296,12,26.137,1
8,0,1,24,9.54889,6548,3,500.73838361375925,11,24.324,0
7,1,0,24,10.51789,12628,2,501.33151926595434,8,22.485,0
7,1,1,29,10.91436,21438,3,500.9383800851933,12,21.28,0
9,0,1,25,9.9739,15982,3,502.5504418372775,12,23.772,0
9,0,1,23,8.14327,21565,3,500.5526844563583,9,21.685,0
10,0,1,27,9.10947,20214,3,499.29675986510006,13,24.87,0
9,1,0,29,8.80346,6085,2,498.3688517868475,12,22.494,0
9,0,1,26,8.67868,12032,3,499.94100007908605,11,22.614,0
8,1,0,27,9.31364,14915,4,498.23764470743,12,24.563,0
8,1,1,26,11.17991,16869,2,502.5049336743276,11,22.839,0
8,1,1,29,8.46397,14699,3,498.81076934547855,13,22.307,0
9,1,0,26,9.77632,11892,2,500.8239831495739,9,22.298,1
8,0,1,26,8.24173,21693,3,500.2126558429452,11,20.689,0
8,0,1,24,9.83488,1960,3,501.7222157477218,11,23.314,0
8,0,1,23,10.11744,17370,2,503.61722706579974,10,22.984,1
8,0,1,26,8.33811,2473,3,499.96494468369804,11,21.903,0
9,1,0,22,8.57265,6504,2,500.72208024258435,8,23.931,1
7,0,0,27,7.89621,6476,3,497.32429217006984,11,22.45,0
8,1,0,28,10.19042,14962,3,498.7552097706912,12,23.932,0
9,0,0,28,6.6342,10545,3,497.5535911223306,12,21.607,0
11,0,1,24,7.58676,18444,3,499.29929565033257,10,24.679,0
7,0,1,21,9.8302,2670,3,503.1472347816911,7,21.208,0
9,0,1,25,8.32488,6857,3,499.9892383019775,10,22.382,0
7,1,0,28,10.6415,3510,3,500.42036660404375,12,22.414,1
12,0,1,23,8.84708,2234,2,501.00748990627017,9,24.054,0
8,0,1,24,7.44344,7829,3,498.9676709501095,9,22.018,0
7,0,1,23,9.12707,14758,3,500.84502970474097,8,21.958,0
9,0,1,24,9.57186,16101,3,500.52684627035694,8,21.584,1
6,1,1,25,11.99645,7714,2,503.77880049701395,9,21.585,0
10,0,1,26,9.52277,2824,3,499.87190567869425,12,24.756,0
11,0,0,27,8.8349,3717,3,498.7440253940721,12,24.475,0
9,1,1,26,9.93977,4205,2,501.84681715493707,11,22.451,0
8,0,1,24,9.30213,267,2,502.00256399915645,10,22.052,1
8,1,1,24,10.85108,14449,3,502.80190050961403,10,23.048,0
9,0,1,26,7.94767,18559,3,498.1185708404497,12,24.489,0
8,0,1,25,7.9351,14251,3,499.1874198375162,10,22.387,0
7,1,1,27,9.58912,4940,3,500.01698999865977,11,21.983,0
10,0,1,24,9.94965,12278,3,502.067023076935,11,23.685,0
8,1,1,21,8.73175,4336,3,501.9084303959243,8,23.709,1
9,0,1,28,7.59493,16875,3,498.3900021836354,12,21.573,0
10,1,0,31,8.90814,17355,3,496.1236258594953,13,24.52,0
10,0,1,26,8.90986,11736,2,500.70557517829735,10,21.769,0
7,1,1,25,9.79644,7440,3,499.9966411296279,11,23.808,0
10,1,1,22,10.27707,10701,2,502.67477806216095,8,24.078,1
6,0,1,24,9.01154,9669,3,501.5934822976629,10,21.959,0
9,0,1,26,8.42575,5785,2,500.9283418324009,12,21.924,0
8,1,1,25,11.32348,2508,3,502.5555244700823,7,20.193,1
8,0,1,24,7.5737,13684,4,498.4805907871411,11,23.343,0
8,1,0,27,8.06293,4554,3,498.72590315722033,11,21.738,0
7,1,0,28,10.28674,927,3,499.9979782844038,10,20.851,0
9,1,1,25,8.58994,19217,3,499.46628250692635,9,21.345,1
10,0,1,24,8.57264,4682,3,501.87834086686047,11,22.655,0
6,1,1,28,8.21813,7529,3,499.32067653404215,12,20.641,0
7,1,0,22,6.98613,13500,2,500.10734853239177,9,23.915,1
9,0,1,22,8.89831,13379,3,501.443099587972,10,24.796,0
10,0,0,23,7.44498,7043,2,498.88457752402326,9,23.711,0
7,1,1,23,9.68342,16075,2,502.9127736921865,9,21.531,1
9,0,0,30,7.86204,15725,4,494.88579402407737,14,24.908,0
10,1,1,24,11.62839,17733,2,502.93676662687074,8,23.358,1
8,0,0,24,7.55527,16071,3,498.24760593071454,10,23.099,0
9,1,1,22,9.20376,19790,2,501.6405367346502,8,23.561,1
10,0,1,24,9.66592,21487,2,501.7920914869286,10,23.397,0
10,0,0,27,8.59925,5232,3,497.2330597176468,12,25.551,0
10,0,1,24,8.45482,2904,3,501.21666338951076,11,23.536,0
10,1,1,21,10.7983,8778,1,503.6025215877819,8,26.005,1
8,0,1,24,7.21535,15212,3,498.04028423088505,9,22.437,0
7,0,0,28,6.72853,22825,4,496.3742573493847,12,21.861,0
8,0,1,25,8.44464,7509,3,499.90005479362344,10,22.513,0
8,0,1,26,8.93083,6840,3,499.4729641260616,11,23.669,0
9,0,1,24,8.49684,3054,3,499.4354053258383,10,24.132,0
8,1,0,31,8.44085,1798,3,496.5695130749338,14,23.291,0
9,1,1,23,8.55555,10418,2,499.8815127174165,8,23.224,1
8,0,0,25,5.83283,3392,3,496.3093093499457,10,23.199,0
9,1,0,23,9.11798,13625,2,501.5501499006806,9,23.829,1
10,0,1,25,6.63339,2922,3,497.09452184940756,11,24.206,0
6,1,1,25,8.60144,20578,3,501.49603919506103,9,19.46,1
9,0,1,26,8.28538,22368,4,497.96861523011097,11,24.728,0
8,1,0,27,9.39834,7536,3,498.72095733550043,10,21.922,0
9,1,0,29,9.39947,22070,3,498.01551734197017,12,23.638,0
8,0,1,25,8.88713,8930,3,500.3491569664985,10,22.125,0
9,0,0,24,8.63572,14242,3,499.0597471743569,9,24.024,0
7,1,0,24,6.68555,6407,2,498.64642794526077,9,21.102,1
7,0,1,23,8.04664,9204,3,501.07989852634597,9,21.146,0
11,0,1,26,10.48969,275,3,502.40879938615666,12,24.254,0
10,0,0,25,7.58036,13092,4,496.4438937596968,10,25.235,0
9,0,1,23,10.05086,19516,2,503.2203017059238,9,23.395,1
8,1,1,23,9.53391,1084,2,502.68219688711895,8,21.186,0
8,1,1,24,10.54829,21355,2,504.28144058398556,10,21.717,0
9,0,0,25,8.18221,8263,3,498.6343575244265,10,23.105,0
8,0,1,25,8.06056,22276,3,499.71526072928515,10,21.684,0
8,0,0,23,7.94898,19329,3,498.77889935667594,8,22.966,0
7,0,1,21,8.3488,17389,2,503.0350416073431,10,22.868,1
8,0,1,24,8.41482,18178,2,501.7271593759585,8,20.356,0
4,1,1,23,10.79685,5830,3,502.9521339005533,6,18.718,0
9,0,1,26,8.62064,5281,3,499.7610790357176,13,24.063,0
10,0,1,21,7.7502,12557,2,501.6967500587314,7,22.001,0
8,0,1,22,9.23091,19212,3,502.50060226554467,9,22.805,0
9,0,1,21,8.11524,21394,3,499.5173676870442,8,24.51,0
8,0,1,22,9.41485,19951,2,503.73864366909436,8,21.141,0
9,1,1,22,7.40589,5395,2,500.7897120947728,11,25.039,1
10,0,0,28,9.6055,471,3,498.57599309405583,14,25.977,0
9,1,1,25,10.23416,3874,2,501.488333020542,8,21.789,1
8,1,0,23,6.99839,4067,2,499.8392941709615,10,23.215,1
8,1,1,23,8.86242,14909,3,500.3265184362971,8,22.594,0
10,0,1,23,8.37123,14437,3,500.82861988510297,11,24.671,0
8,1,1,22,8.9236,2012,3,501.8894571378616,9,22.762,1
9,1,0,29,9.2771,7747,3,498.25180063868225,12,22.913,0
5,1,0,26,11.69333,19386,3,502.0143640515689,10,21.938,0
8,0,1,25,9.29089,7592,3,500.7593934954836,9,21.763,0
10,0,1,21,8.01229,21676,3,502.1586821460571,9,22.916,0
7,1,1,27,9.30992,22220,4,499.30142978764417,12,22.83,0
9,1,0,30,9.46296,15379,3,496.2915493349865,13,25.541,0
8,1,0,22,4.80698,16484,2,497.5426358808374,11,25.371,1
11,0,1,23,7.40168,16156,3,500.0631004175083,10,23.38,0
7,1,1,25,9.05352,15520,2,501.5337378473865,9,20.442,0
8,0,1,24,9.10817,16072,3,501.7486301582666,10,21.143,0
9,1,0,27,9.61119,9070,3,499.52459499645533,12,23.304,0
11,0,0,28,8.59503,19660,2,498.6024401114072,13,23.863,0
9,0,1,21,9.83839,9545,3,503.47522079949226,11,24.948,0
9,0,1,25,9.86676,18000,3,500.4568602085466,10,24.375,0
8,0,0,26,6.71164,5114,3,496.58950097731116,11,22.535,0
7,0,1,22,8.90256,14292,3,500.6680381030389,9,22.953,0
10,0,1,25,8.28444,5276,3,498.9192550390702,11,24.612,0
7,1,1,26,10.05669,11733,3,501.23588968094646,11,22.761,0
11,0,0,32,8.52301,17481,4,495.49707175271874,16,25.761,0
7,1,0,27,8.75864,8694,3,498.53033899776716,10,21.605,0
9,0,1,20,10.62258,2142,3,503.69128776603014,8,24.337,0
12,0,1,28,9.1809,12463,3,499.77740756659887,13,24.872,0
10,0,1,27,8.35993,6235,3,500.0778905816334,13,23.359,0
9,0,0,26,9.3371,20361,3,498.70494681969126,11,24.52,0
10,0,1,27,9.36365,17727,3,499.75302755151006,11,23.066,0
10,0,1,25,8.17848,11245,3,499.6408172682621,11,23.809,0
7,0,0,27,6.77165,12355,3,495.8319250055404,11,22.821,0
6,1,1,25,8.72143,22913,3,499.4325206617667,9,21.037,0
8,1,1,27,9.5372,6496,3,499.474167801553,12,22.834,0
9,0,0,26,8.70855,8978,3,498.6347880725085,11,23.594,0
7,0,1,22,9.62866,5941,3,502.0826829549274,8,22.037,0
7,0,1,22,9.26502,21712,2,503.51478025593826,8,21.117,0
10,0,1,27,9.60036,20734,3,500.44864305390104,11,23.025,0
8,0,1,27,7.9476,5653,3,498.94531072742456,11,21.466,0
6,1,1,26,10.44595,11090,3,501.4870191738242,11,21.867,0
9,0,1,24,8.96891,10726,3,500.7574272133057,11,24.377,0
8,0,1,23,8.91352,10278,3,500.16238206064247,9,22.94,0
8,0,1,23,8.33925,2066,2,502.11835255216374,8,20.26,0
8,1,1,25,10.14608,19928,2,502.24639315530544,10,21.892,0
6,1,1,23,10.88329,18319,2,504.02808796695336,7,19.906,0
7,1,1,23,8.28338,11483,2,500.4668959033446,8,21.48,1
9,1,0,24,9.9139,11404,2,501.0940732602761,8,23.843,1
8,0,1,23,8.35466,19213,2,500.9024825881502,9,22.146,0
8,0,1,22,8.52325,7825,3,501.3068106965472,8,22.282,0
9,1,1,24,9.84049,17938,3,499.3160301639792,6,21.52,1
7,1,1,25,9.73266,22228,3,500.71812220047116,9,22.16,0
5,1,0,28,8.92092,17726,3,498.2722932954188,11,21.308,0
7,1,1,25,11.27408,19026,2,502.6254543572058,9,22.066,0
8,0,1,24,9.62521,10161,3,500.6774917596954,10,23.625,0
11,0,0,24,8.14226,4183,3,498.99738803281366,10,24.682,0
8,1,0,27,10.18364,21237,3,500.1655805304106,10,21.767,0
8,0,1,22,8.6743,2058,3,502.0231478201452,10,24.099,1
9,1,0,30,10.88909,6967,3,500.0537681563489,13,23.331,0
8,1,0,24,6.46125,4796,2,499.0444291551589,10,23.391,1
8,0,1,25,9.22754,9577,3,500.67147592943303,11,23.226,0
10,1,0,26,10.35464,8703,2,499.01340780109336,6,21.14,1
8,0,0,25,6.18531,5670,3,497.3517241486912,10,21.587,0
10,1,1,30,10.61339,11871,3,500.41244000119616,15,24.574,0
9,0,1,25,7.70482,20549,4,497.7536955813296,11,24.801,0
8,1,0,23,8.78659,688,2,499.68888745882606,7,22.752,1
8,0,1,25,8.53376,4309,3,500.58243829368695,11,22.357,0
8,1,1,25,10.78905,21801,3,502.47880231582604,12,23.903,0
8,0,1,24,9.11252,9699,3,500.8159424738076,9,22.044,0
7,1,1,26,11.58558,10513,3,502.42994818020213,10,21.246,0
7,1,1,24,9.43439,16153,3,500.9067689066542,9,21.61,0
11,1,0,25,11.56772,10251,2,500.8605554028166,6,21.636,1
8,1,0,24,6.24809,4088,2,498.4581888261702,10,22.901,1
8,0,1,19,11.17548,12744,1,506.5444674979607,6,21.184,0
9,0,1,20,6.93493,10595,2,500.40727568684633,7,22.494,0
7,0,1,22,8.92979,6925,3,502.1738432626982,9,22.251,0
8,1,1,26,8.68399,21785,2,500.3852263689785,11,21.955,0
7,1,0,24,5.49146,1328,2,497.4255981547504,10,22.337,1
8,1,1,22,6.63685,1818,2,500.5276095502242,11,25.106,1
7,1,1,25,10.75289,8584,2,503.9243775041311,10,21.313,0
9,0,1,25,8.57124,16588,3,500.55893072587105,12,23.947,0
9,1,1,23,10.7594,9862,2,503.2082138349466,9,23.518,1
9,1,1,25,10.58961,18782,3,502.10499299722187,12,24.523,0
10,1,1,22,11.23184,22063,3,501.895422765974,6,22.867,1
8,0,1,24,9.64466,2854,3,501.79780736724024,9,22.19,0
11,0,0,24,7.31917,1116,3,497.93984828227707,10,24.123,0
9,0,1,24,7.45434,12053,3,499.40932714409547,10,22.926,0
5,1,0,26,9.87385,8625,3,500.1423007541052,8,19.979,0
9,0,0,27,9.07268,6091,3,498.4647551318818,12,24.232,0
10,0,1,24,8.82763,20514,2,500.8118510563344,10,22.886,0
8,1,1,25,9.77945,15668,3,501.22081639888444,10,22.361,0
11,0,1,26,8.33773,3030,3,500.5275321934191,13,23.505,0
7,1,1,24,10.46803,8828,2,502.0284102146331,8,21.11,0
6,1,1,26,9.23294,11198,3,499.8753819274095,10,21.592,0
8,1,0,26,9.36193,11518,3,499.85222066667967,10,22.767,0
8,1,1,24,9.28718,20334,3,499.95324471527596,9,22.513,0
6,0,1,21,7.72044,7321,3,501.0302775822874,7,20.792,0
11,0,1,25,8.42526,9687,2,500.0288536043872,11,23.599,0
8,1,1,28,10.40455,3234,3,501.3415506491561,12,21.573,0
7,1,1,26,10.00573,4873,4,500.1173899049178,11,22.756,0
7,1,1,25,10.43065,17866,3,500.7527242496454,10,22.758,0
11,1,1,24,11.29484,13506,2,501.35705381294025,7,23.395,1
9,1,0,28,9.12824,19732,3,498.2464603484933,12,23.494,0
8,0,1,22,8.80036,14005,3,501.1669403318507,9,22.744,0
9,0,1,27,8.45322,2024,3,498.68358450302526,11,22.227,0
9,1,1,23,10.4473,6137,2,501.99702566460206,7,21.676,1
9,0,1,25,9.48825,4988,3,501.86436980720003,11,22.982,0
9,1,0,25,8.96587,15370,3,498.9237314740924,10,23.801,0
8,1,0,28,8.88204,17800,3,497.69258157885514,11,22.849,0
10,0,1,26,9.68842,22152,2,502.47852242883545,10,21.529,0
10,0,1,25,9.37914,17646,3,500.41519426843263,10,23.599,0
8,0,1,23,7.09566,14151,3,498.6368965418147,9,22.554,0
6,1,1,23,10.41541,10845,2,503.35430888888055,9,21.287,0
9,0,1,22,7.33089,1545,3,498.4844521515787,9,23.982,0
10,0,1,27,10.28168,5646,2,502.924092208596,12,22.544,0
5,1,1,26,10.21824,13447,3,501.7911505106713,9,19.666,0
10,0,0,26,7.38442,15928,3,497.5286117936295,10,22.492,0
9,1,0,24,7.21229,15358,2,499.0192934069955,9,23.617,1
8,1,1,23,10.30726,6298,2,503.5887815486086,9,21.325,0
6,1,1,26,10.55028,4457,3,501.830211516375,10,20.444,0
10,1,1,20,12.56697,9799,2,504.7136379159962,6,24.408,1
10,1,1,22,10.68923,4147,2,503.1633959920541,8,24.445,1
8,0,1,26,8.79678,20441,4,500.0606398783005,12,23.024,0
11,1,1,22,11.36435,852,2,502.9462234017269,8,24.566,1
8,0,1,22,8.93318,14995,3,500.52329071208095,9,24.173,0
11,0,1,26,10.15783,868,3,501.25981156782734,12,24.563,0
10,0,1,25,7.82034,15784,2,500.37482677976055,11,22.425,0
9,0,0,29,7.22092,2966,4,495.49849765813303,13,24.658,0
12,0,0,27,8.57509,17669,3,497.9499731294845,14,26.371,0
6,1,1,27,9.30157,11287,3,499.71435476958305,11,21.255,0
9,0,1,25,7.97917,13342,3,498.03848826262845,10,23.073,0
9,0,1,23,8.95848,5010,2,501.61922053074875,8,21.896,0
9,0,1,23,7.93793,13690,3,498.99958741971955,10,24.536,0
10,1,0,27,10.46584,7710,3,499.7400118100831,12,25.556,0
7,1,1,23,8.08657,1050,3,500.3819727882792,9,22.476,1
11,0,1,24,8.45396,19605,3,500.0872537139055,10,23.747,0
9,0,1,26,8.2072,20857,3,499.3148800590139,11,22.221,0
10,0,0,23,6.39056,7896,3,496.377438736456,8,23.671,0
11,0,1,28,9.93983,2620,3,499.5437781538174,14,25.456,0
6,1,0,28,9.62701,13616,3,498.6272373316735,11,21.829,0
6,1,0,27,7.82701,12118,3,497.47807864532814,9,19.948,0
9,0,1,22,8.45179,16946,3,500.75591435493385,10,24.082,0
10,1,0,22,11.76366,17281,2,502.02282710676644,5,22.833,1
9,0,1,24,9.26459,15583,3,500.56176659469315,10,24.326,0
9,0,0,27,6.67832,17504,3,496.9584840806908,11,22.576,0
12,0,1,26,6.28378,17010,3,497.54228899200814,12,24.57,0
9,0,1,24,10.12672,21445,3,501.6831672375225,10,24.546,0
7,1,0,28,10.52836,20956,3,499.5956081512871,11,22.759,0
6,1,0,24,8.05922,4409,3,498.7359939260292,8,21.076,0
6,1,1,25,10.93494,5636,3,501.83470514150315,9,21.932,0
6,1,1,24,8.73293,14610,3,501.68428048458287,9,19.654,0
6,1,1,25,9.66851,5226,3,502.24779581593344,10,21.573,0
8,0,0,20,7.75056,2200,2,501.3845654469146,9,25.048,1
7,0,1,25,8.53216,22694,3,500.0679883410421,10,21.813,0
10,1,0,29,9.57695,18112,3,499.1129376463279,14,23.882,0
6,0,0,25,6.40335,15029,4,495.7839004110859,8,21.045,0
10,1,1,25,10.73996,7207,2,501.35617031866116,8,22.36,1
10,0,1,22,6.89277,7590,3,497.9299292005587,9,24.118,0
8,0,1,23,9.56333,15442,3,501.1210322578898,10,24.381,0
10,0,1,24,9.26209,12090,2,500.7821083725886,9,23.063,0
10,0,1,23,8.2936,12349,2,501.1914166536743,9,23.165,0
8,0,1,24,8.87642,4538,3,499.21582879673105,9,24.07,0
8,0,1,20,9.53458,7871,2,503.3336301851055,6,21.878,0
8,0,0,22,9.22919,2316,2,502.0011383153435,8,23.544,1
7,1,1,27,8.24059,18705,4,498.1114514494822,12,21.951,0
8,1,1,24,9.45208,3763,3,500.6290260563702,11,23.928,0
10,0,1,26,8.39385,3258,3,498.5636059353997,12,25.008,0
8,0,0,22,9.10028,9213,2,501.4162560699869,8,22.905,1
8,0,1,24,9.23764,6672,3,501.9770449602089,10,21.662,0
7,0,1,24,8.36699,6343,3,501.0070352955043,11,22.08,0
9,0,1,28,9.4195,21014,3,499.75235146809104,13,24.177,0
7,1,1,27,9.0759,11531,3,499.7271861468178,11,20.976,0
9,0,1,26,8.02205,15232,3,498.10239933309776,12,24.712,0
8,0,1,24,10.04174,8055,3,502.51413082197774,11,23.482,0
11,1,1,26,10.48018,22864,4,499.03595066665105,7,21.487,1
7,1,1,24,8.89714,7311,3,499.79797111604745,8,20.844,1
6,1,1,25,8.5386,9203,3,501.23762513636797,9,20.003,0
10,0,1,25,8.11855,18727,3,499.0275286883386,11,24.393,0
9,1,0,26,8.79753,9303,2,499.81566446003353,11,22.633,0
9,1,1,22,7.76851,17105,2,500.19790417096414,9,25.197,1
5,1,1,24,10.2681,2145,3,502.0496597413879,9,21.437,0
10,1,1,26,11.04495,9141,2,501.98391357320617,11,23.903,0
11,0,1,26,9.15684,5300,3,499.3268934368708,13,25.974,0
8,0,0,27,7.65653,7819,3,497.47004285269173,10,21.795,0
6,0,1,22,8.48637,18813,3,501.1736115716372,8,20.083,0
9,1,1,23,7.85162,11600,3,499.3031369554813,8,23.185,1
9,0,1,26,9.18835,12444,3,500.5656400721027,12,22.885,0
9,0,1,26,9.21631,10647,3,500.8604784055582,12,22.703,0
9,0,1,23,9.48537,7008,3,500.1034830133393,10,24.749,0
8,0,1,25,8.57596,11236,3,500.055643143757,11,22.789,0
10,0,1,26,8.62104,15817,3,498.89797429646234,11,24.307,0
9,0,1,25,9.02928,1870,2,501.0573566997587,9,21.785,0
8,0,1,25,7.21213,5875,4,497.0222202487014,12,24.521,0
8,0,1,24,8.8918,6294,3,500.8876508842706,11,23.113,0
9,1,1,27,10.47329,11617,3,500.4523012104274,12,23.967,0
8,0,1,23,8.35214,5358,2,501.55520926072467,8,20.658,0
9,0,1,27,8.78402,8042,2,500.53455313513814,12,21.874,0
5,1,0,30,9.63109,1375,3,498.8249247974608,12,21.25,0
5,1,1,21,10.90003,7542,2,505.81857885476813,6,18.791,0
9,0,1,24,9.45512,3571,3,502.0639266596239,10,22.591,0
9,0,1,23,7.68582,19630,3,499.63711343874314,10,23.684,0
9,0,1,24,9.71912,4128,3,502.3098518347568,10,22.283,0
9,0,1,23,9.70854,17179,3,500.94109038967105,9,24.072,0
9,0,0,29,9.04296,2033,3,498.65002705737055,13,23.246,0
9,0,1,24,7.79172,5442,3,498.5504433821384,10,23.593,0
5,1,1,25,9.87096,21078,3,500.46115344947594,11,22.849,0
7,1,0,29,9.1123,14370,3,498.4350404942614,12,22.003,0
10,0,1,26,8.41776,4103,3,499.5353607829847,12,24.169,0
9,1,1,23,12.23845,4362,2,504.3875793129187,8,22.826,1
9,0,0,25,6.58812,15433,3,497.3629781127015,10,23.239,0
7,1,1,23,8.85553,5443,2,501.4955332681671,9,21.252,1
7,0,1,20,8.56128,4251,2,504.8229170275438,7,20.071,0
8,0,1,24,8.2968,3238,2,499.9845107759563,9,22.362,0
11,0,0,28,7.47483,12997,3,496.28101499571187,12,25.24,0
11,1,1,25,10.56281,11392,2,500.04051974103555,7,23.124,1
7,0,1,24,9.41613,21293,3,502.5400468441205,10,22.073,0
9,0,1,25,8.73081,19587,3,499.620725028016,11,24.205,0
8,0,1,24,9.17517,4282,3,500.9969457154979,10,23.632,0
10,1,0,31,9.14684,12482,3,497.35169468411203,15,25.377,0
11,0,1,25,8.70159,12232,4,497.9828456975193,11,25.994,0
7,1,1,24,9.61335,21373,3,502.1044572294694,10,21.877,0
8,0,1,23,6.70674,2293,3,498.0529867547102,8,22.335,0
9,0,0,23,10.89207,3129,2,501.2879571206032,6,22.128,1
6,1,0,25,8.84234,13487,3,498.66295242844006,10,22.254,0
10,0,1,26,8.74993,16048,4,498.4871324827438,12,25.255,0
8,0,1,24,8.67697,17475,3,500.428926760284,9,21.286,0
9,1,0,28,9.36533,15825,3,499.51588092767975,12,22.691,0
8,0,1,21,9.98491,3768,3,504.3840183108724,9,21.828,0
9,0,1,24,8.86173,15563,2,501.1014538051032,9,22.263,0
10,0,0,27,9.59777,19698,3,499.02224168522196,11,24.58,0
9,1,1,22,11.28301,12679,2,503.53113502516334,7,23.825,1
8,0,1,25,8.43279,10844,3,500.4802896394459,10,21.404,0
11,1,1,22,10.27078,11612,2,501.15743794545887,7,24.376,1
7,1,0,28,8.87189,21049,4,497.848652100283,12,23.326,0
9,0,1,26,8.50142,5743,2,501.1309961135212,10,20.905,0
7,1,1,24,9.9259,1752,3,501.45050364454096,9,22.344,0
9,0,1,24,8.31813,7104,2,501.54093256136144,10,21.148,0
8,0,1,22,9.82946,11271,3,504.4274283307184,10,22.642,0
8,1,0,22,8.47056,12320,2,500.76036039299515,8,23.47,1
10,0,0,26,9.09868,11041,3,498.7031364300972,11,24.787,0
10,0,1,22,8.72661,22374,2,501.487785341804,9,23.994,0
11,0,1,27,9.04672,11512,3,499.7597039699088,14,24.888,0
8,1,0,28,9.7922,14002,3,498.5773453179171,11,22.4,0
6,1,1,24,10.51838,15679,3,501.73901269645324,8,21.044,0
11,0,0,31,7.09863,21079,5,493.927032872282,17,26.568,0
7,1,1,24,9.3272,2939,3,501.7964859586695,9,20.738,0
11,0,0,27,8.61193,3010,3,497.50724621702875,13,26.24,0
10,0,0,27,8.78712,7234,3,498.39042206381225,13,26.42,0
11,0,1,25,7.16609,12372,3,498.3982989925235,11,24.513,0
9,1,0,30,9.77996,14366,3,497.40736809559365,14,24.505,0
9,0,1,24,9.35444,15684,3,500.9127298209524,10,23.539,0
7,1,1,24,8.51667,1204,2,500.9946421140458,9,20.631,0
7,1,1,22,8.6608,13903,2,502.1580885246129,9,23.079,1
